text,likes,platform,num_palabras
"¡Paridad total en La Bombonera! 

@BocaJrsOficial e @Independiente empataron 0 a 0 por la #fecha27 del #TorneoBetano 2024 🏆

📷 Prensa clubes",42.0,Twitter,22
The return of Richo! The Scorchers speedster put on a show in the first match of the season 👏 #POTM #BBL14,177.0,Twitter,21
"You've got 24 hours left to have your say on the best race of the season - click to vote now! 🗳️

#F1",1908.0,Twitter,23
"FT: Celtic 3-3 Rangers.

We're headed to extra-time.

#CELRAN | #PremierSportsCup | #CelticFC🍀",244.0,Twitter,13
"⚽️⌛️¡Hoy es la gran definición del #TorneoBetano 2024 🏆! 

Desde las 19.30 @Velez, @CATalleresdecba y @CAHuracan buscarán quedarse con el título

🤔 Para vos, ¿qué equipo se lo llevará?",148.0,Twitter,29
"📊 Runkosarjan puolivälin ylittyessä mennään @Liiga_SaiPa:n komennossa. 👏

#Liiga",105.0,Twitter,9
A soma de gols e assistências! Números importantes para os craques do #BrasileirãoBetano! ✅️,93.0,Twitter,14
⏰ @LCFC have earned points from goals scored in the 90th minute or later three times this season!,7491.0,Twitter,18
"Behind at the break.

#CELRAN | #PremierSportsCup | #CelticFC🍀",268.0,Twitter,9
"Congratulations to @CelticFC, who are your Premier Sports Cup 24/25 champions after winning a thrilling cup final at Hampden Park via a penalty shootout! 👏",686.0,Twitter,25
"Brentford at the Bridge tonight 🐝

#CHEBRE",771.0,Twitter,7
"SARR HEADS IN FOR TWO! 🇸🇳🎯

#CPFC // #BHACRY",1309.0,Twitter,9
"Double change for Palace 🔁

#CPFC // #BHACRY",147.0,Twitter,8
"87' - KÜHN!!!!!!!! 🙌 
 
Follow the action live on our Match Centre 📲",1169.0,Twitter,13
"Six players officially #TOURBound! ✅

Meet the newest PGA TOUR members for the 2025 season who qualify via PGA TOUR Q-School presented by Korn Ferry!",441.0,Twitter,25
"🏆 A prolific pair! 🏆

#CELRAN | #PremierSportsCup | #CelticFC🍀",6067.0,Twitter,10
"He still has POP at 41 💥 

ONE MORE FOR @CubSwanson? 👀 #UFCTampa",629.0,Twitter,13
"Last night @Newmansa94 grabbed his 6th win in a row🔥

Big things coming for Joaquin Buckley in 2025! #UFCTampa",803.0,Twitter,19
"The Liv Morgan World Tour rolls on! 👊

@YaOnlyLivvOnce outlasts @Iyo_SkyWWE at #SNME!",11582.0,Twitter,13
"💙

#PremierSportsCup",923.0,Twitter,2
"¡Victoria del Calamar! Con el gol de Mateo Pellegrino a los 9 segundos, @caplatense venció 1-0 a @gimnasiaoficial por la #fecha27 del #TorneoBetano 2024 🏆

📸 Prensa Platense",79.0,Twitter,28
"👀

#CPFC // #BHACRY",761.0,Twitter,4
"Now 2-0 in the UFC 😮‍💨

@FelipeLimaMMA with the UD victory at #UFCTampa!",601.0,Twitter,13
"Back in the win column 🙌

@DaveyGrantMMA takes home the UD at #UFCTampa! 

[ Live NOW on @ESPNPlus ]",537.0,Twitter,19
"From breakthrough victories to jaw-dropping comebacks 💪

Lewis Hamilton's top 10 greatest moments for @MercedesAMGF1 👇

#F1",1924.0,Twitter,17
"¡Gol de @ClubLlanerosFC! 💥 Omar Duarte abre el marcador para el 'Equipo de la Media Colombia' 🐴

LLA 1 (1) - 0 (1) UNI 🏆

#LaPasiónDeMillones",46.0,Twitter,26
"¡𝐂𝐀𝐌𝐏𝐄𝐎𝐍𝐄𝐒 𝐃𝐄 𝐋𝐀 𝐆𝐑𝐀𝐍 𝐅𝐈𝐍𝐀𝐋! ❤️💙

𝐅𝐞𝐥𝐢𝐜𝐢𝐭𝐚𝐜𝐢𝐨𝐧𝐞𝐬 @UnionMagdalena por un nuevo título, son los campeones de la Gran Final del #TorneoBetPlayDIMAYOR 2024🔥

#LaPasiónDeMillones",721.0,Twitter,23
"Made by Grok.

#CPFC",5555.0,Twitter,4
"¡𝐀𝐒𝐂𝐄𝐍𝐃𝐈𝐃𝐎𝐒! ¡𝐁𝐢𝐞𝐧𝐯𝐞𝐧𝐢𝐝𝐨𝐬 𝐚 𝐥𝐚 𝐀! 🤩👏

El Equipo de la Media Colombia oficialmente sube a Primera División, nos vemos en la #LigaBetPlayDIMAYOR I-2025 @ClubLlanerosFC 🐴💥

#LaPasiónDeMillones",644.0,Twitter,26
"#OFFICIAL ช้างศึก ร่วมกลุ่ม เติร์กเมนิสถาน, ไชนีส ไทเป, ศรีลังกา เอเชียน คัพ 2027 รอบคัดเลือก

#ช้างศึก #ทีมชาติไทย #AsianCup2027",118.0,Twitter,14
Means a lot to be able to thank some of the fans who have made me feel so welcome at the club. And to all the Bayern fans whose support is always unreal home and away. #MiaSanMia,6485.0,Twitter,37
"Here we go then 🖤🎬

#CPFC // #BHACRY",827.0,Twitter,8
"🏆 Celtic take on Rangers this Sunday (December 15) in the Premier Sports Cup Final, and you can watch all the action live, with kick-off at 3:30pm.

Watch the game LIVE on @PremSportsTV! 📺

Full info below ⤵

#CELRAN | #PremierSportsCup | #CelticFC🍀",256.0,Twitter,43
"Young Yui. ☺️🇯🇵

@JFA_Nadeshiko | #FIFAWWC",310.0,Twitter,6
"Going the distance is never in his plans 🔥 #UFCTampa 

MOST LIGHTWEIGHT FINISHES - 2019 to Present
8 - Charles Oliveira
7 - @JoelElfeNomeno1 
7 - Drew Dober
7 - Jim Miller",763.0,Twitter,32
"Dream team 🏆

@KnappTime_LTD and Patty Tavatanakit win the @GTInvitational!",306.0,Twitter,10
"Who ya got leaving with the World Heavyweight Championship? 🤔

#SNME",2536.0,Twitter,11
"HISTORY. 

@ImChelseaGreen is the first-ever Women's United States Champion! 🇺🇸

#SNME",35883.0,Twitter,11
"¡La Academia cerró el año con un triunfo!

@RacingClub se impuso por 1 a 0 ante @RiverPlate con gol de Salas por la #fecha27 del #TorneoBetano 2024 🏆",141.0,Twitter,28
"The new form team of the league 👀 

@OlimpiaMI1936 keep climbing up the standings and getting tough Ws 🔥

#EveryGameMatters",79.0,Twitter,20
"Still very much in this!

Let's go, lads 🐝

🔵 1-0 🐝 
#CHEBRE | #BrentfordFC",43.0,Twitter,15
"Confirmed #CELRAN line-ups for the Premier Sports Cup Final 🏆

@PremSportsTV",168.0,Twitter,11
"¡𝗘𝘀𝘁𝗮𝗺𝗼𝘀 𝗹𝗶𝘀𝘁𝗼𝘀 𝗽𝗮𝗿𝗮 𝗲𝗹 𝗽𝗮𝗿𝘁𝗶𝗱𝗼 𝗱𝗲 𝗩𝘂𝗲𝗹𝘁𝗮 𝗱𝗲 𝗹𝗮 #𝗖𝗼𝗽𝗮𝗕𝗲𝘁𝗣𝗹𝗮𝘆𝗗𝗜𝗠𝗔𝗬𝗢𝗥 𝟮𝟬𝟮𝟰! 😎🏆

@AmericadeCali 👹 recibirá a las 5:00 pm a @nacionaloficial 🟢⚪ en el estadio Pascual Guerrero 🏟️

¡Los esperamos! 🙌

#LaPasiónDeMillones",334.0,Twitter,32
"¿Preparados? ¿Listos?

¡Inicia el partido de Vuelta de la Final de la #CopaBetPlayDIMAYOR 2024 entre @AmericadeCali y @nacionaloficial!👏🏼

AME 0 - 0 NAC

#LaPasiónDeMillones",22.0,Twitter,24
"Qui ajoutera son nom au palmarès en 2025 ? 🤔🏆 

#CoupeDeFrance",580.0,Twitter,11
"Le @StadeToulousain déroule à Exeter 💪
Sans trembler, Toulouse l'emporte en passant une nouvelle fois la barre des 60 points 📈 #TOP14 #InvestecChampionsCup",426.0,Twitter,23
"Glasner.

#CPFC // #BHACRY",856.0,Twitter,4
"15 to play ⌛️

#CPFC // #BHACRY",417.0,Twitter,7
"A strong final season at the Scuderia for Sainz 🏆 🏆 

#F1",9263.0,Twitter,12
"SOON 👀

@ColbyCovMMA vs @NewMansa94 

[ #UFCTampa is LIVE on @ESPNPlus & ESPN2 ]",1306.0,Twitter,14
"Fresh on the scene 👀

@ColbyCovMMA vs @NewMansa94 is coming up!

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 ]",1177.0,Twitter,20
"Here's what you can expect to watch on tonight's main card! 💥

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 | 10pmET ]",511.0,Twitter,23
"It was a WILD night at #SNME, but what moment took the top spot in last night's #WWETop10? 👀

▶️",1177.0,Twitter,20
"GET IN THERE 

#CPFC // #BHACRY",481.0,Twitter,6
"Glasgow Celtic are the 2024/25 #PremierSportsCup Winners! 🏆 

Congratulations to Brendan Rodgers &amp; the Bhoys! 👏

#CelticFC🍀",7409.0,Twitter,17
💯 100 Competitive Appearances for @LeonBalogun today 💪,1631.0,Twitter,8
"Yeah, Hendo gets it 😍

#CPFC // #BHACRY",1034.0,Twitter,8
"Great day at the seaside with my friends.

#CPFC // #BHACRY",4307.0,Twitter,11
"Sunday night at Stamford Bridge 👊

COME ON YOU BEES! COME ON BRENTFORD 🙌

🔵 0-0 🐝 
#CHEBRE | #BrentfordFC",68.0,Twitter,20
"The groups are set 🔵 🔴

#NextGenATPFinals",99.0,Twitter,7
"💻 Overseas subscribers can watch the #PremierSportsCup Final LIVE on @CelticTV!

Full info &amp; how to subscribe ⤵

#CELRAN | #CelticFC🍀",157.0,Twitter,21
Troy Deeney names two teams Jack Grealish must join 'to save his legacy',16.0,Twitter,13
"FOUR straight for @FearTheMAVERICK 😮‍💨

#UFCTampa",663.0,Twitter,6
"In case you missed the return of #SNME last night, catch it now on @peacock! 👀

⤵️",609.0,Twitter,17
"Glasner has checked in 🫡

#CPFC // #BHACRY",347.0,Twitter,8
"JP 🤝 copying everyone's celebrations

#CPFC // #BHACRY",726.0,Twitter,8
"FULL-TIME: Rangers 3-3 Celtic | #PremierSportsCup

We go to Extra-Time at Hampden.",962.0,Twitter,12
"📣 ¡𝗘𝗹 𝗖𝗮𝗽𝗶𝘁𝗮́𝗻 𝗾𝘂𝗶𝗲𝗿𝗲 𝘂𝗻 𝗻𝘂𝗲𝘃𝗼 𝘁𝗶́𝘁𝘂𝗹𝗼!...

David Ospina de @nacionaloficial espera vivir un gran partido de Vuelta de la Final de la #CopaBetPlayDIMAYOR 2024

🟢⚪

#LaPasiónDeMillones",188.0,Twitter,27
"Un gros combat contre les Warriors 🛡️
Mais le @RCTofficiel a tenu bon pour s'offrir le tenant du titre de l'URC 🔴⚫️ #TOP14 #InvestecChampionsCup",165.0,Twitter,24
"𝗠𝗔𝗧𝗖𝗛 𝗚𝗔𝗟𝗟𝗘𝗥𝗬 || 𝘃𝘀 𝗧𝗛𝗘 𝗦𝗣𝗔𝗥𝗧𝗔𝗡𝗦 

Club photographer @CraigBlackPhoto was on hand at Ainslie Park to snap yesterdays action, with a drop off to lapland before kick off...

⚽  |",16.0,Twitter,30
"HALF-TIME: Rangers 1-0 Celtic | #PremierSportsCup  

Nedim Bajrami sends us in with the HT advantage.

📲 Follow the second-half live in our Match Hub:",1140.0,Twitter,24
"It's all over at Hampden Park!

Daizen Maeda converts the crucial penalty and @CelticFC are your Premier Sports Cup champions 🏆",1345.0,Twitter,21
"Right, who gets your vote then? 🤔

#CPFC // #BHACRY",152.0,Twitter,10
"Black. Red. Blue.

#CPFC // #BHACRY",634.0,Twitter,6
"Another goal on the road for Trev 🥹

#CPFC // #BHACRY",1095.0,Twitter,11
"SARRRRRRRRR!!!! 🤩

#CPFC // #BHACRY",1406.0,Twitter,5
"Bru-wins 🏆🏆

The UCLA alums are champions @GTInvitational.",328.0,Twitter,8
"George and Lewis' final season as team mates 🤜🇬🇧🤛

Here's how their stats matched up 👇

#F1 @MercedesAMGF1",4929.0,Twitter,18
"🔴 @StadeToulousain
🟡 @StadeRochelais
😇 @SaintsRugby
⚫️ @RCTofficiel

All sit at the top of the pool standings after two weekends 😮‍💨

Catch up on all the #InvestecChampionsCup action ⬇️",42.0,Twitter,29
"The second-half is underway at Hampden.

Come on #RangersFC 💙

📲 Follow the second-half live in our Match Hub:",163.0,Twitter,19
Couple of @MLB stars have made their way to #UFCTampa 🤩,2816.0,Twitter,11
"#TorneoBetano 2024 🏆

⚽️ @ClubDefensayJus 🆚 @clubaunion 
⏰ 17.00

⚽️ @caplatense 🆚 @gimnasiaoficial 
⏰ 17.00

⚽️ @Velez 🆚 @CAHuracan 
⏰ 19.30

⚽️ @CATalleresdecba 🆚 @Newells 
⏰ 19.30",45.0,Twitter,27
"HT | 0⃣-1⃣ #CELRAN

@RangersFC lead the Premier Sports Cup Final at the break thanks to Nedim Bajrami's goal.

🏆 #PremierSportsCup",158.0,Twitter,21
"WHAT. A. MATCH. 

@Gunther_AUT leaves #SNME STILL the World Heavyweight Champion!",7324.0,Twitter,11
"What a way to kick things off! 🔥

@DMcIntyreWWE takes down @SamiZayn at #SNME! ⚔️",13409.0,Twitter,15
"☝️ Clarke
☝️ Harper

Jhye Richardson has 2 wickets for 1 run! #BBL14",66.0,Twitter,13
"That's how you start a season!

The @ScorchersBBL win the #BBL14 opener at The Furnace 🔥",216.0,Twitter,16
"📣 ¡𝗨𝗻 𝗚𝗿𝗮𝗻 𝗖𝗹𝘂𝗯!...

Efraín Juárez buscará ganar su primer título con @nacionaloficial #CopaBetPlayDIMAYOR 2024

🟢⚪

#LaPasiónDeMillones",337.0,Twitter,17
"Orgulloso de mi equipo y la gente 💚 
Esto va por ustedes béticos !! 
Gracias por la cálida bienvenida en un lugar que fui muy feliz 🙏🏼 @VillarrealCF",4864.0,Twitter,28
"FT | 3⃣-3⃣ #CELRAN

Level after 90 minutes in an instant classic!

🏆 #PremierSportsCup",80.0,Twitter,14
"📺 @PremSportsTV are bringing exclusive live coverage of today's Premier Sports Cup Final in the UK.

👉 Learn More:",288.0,Twitter,19
"Night, Palace fans 😘

#CPFC",1107.0,Twitter,5
"Your Palace in black this afternoon 🖤

#CPFC // #BHACRY",928.0,Twitter,10
"BIG TREVOH CHALOBAH!

#CPFC // #BHACRY",608.0,Twitter,6
"This shouldn't come as a surprise!

@CubSwanson &amp; @BillyQMMA are taking home tonight's FOTN! 💰

[ #UFCTampa | B2YB @ToyoTires ]",1341.0,Twitter,21
"HERE. WE. GO. 

#SNME starts RIGHT NOW on @nbc and @peacock!!!",2579.0,Twitter,11
"Coming to the cricket...

Dressed as crickets 😂 #BBL14",764.0,Twitter,9
".@MoanaPasifika_  has entered the chat 🫡

Who will be #MoanaPasifika most impactful signing in 2025?

#SuperRugbyPacific",34.0,Twitter,16
"¡𝐒𝐨𝐩𝐥𝐚 𝐞𝐥 𝐂𝐢𝐜𝐥𝐨́𝐧 𝐪𝐮𝐞 𝐨𝐟𝐢𝐜𝐢𝐚𝐥𝐦𝐞𝐧𝐭𝐞 𝐞𝐬𝐭𝐚́ 𝐞𝐧 𝐥𝐚 𝐀! 🙌

¡𝐅𝐞𝐥𝐢𝐜𝐢𝐭𝐚𝐜𝐢𝐨𝐧𝐞𝐬 @UnionMagdalena, adicionalmente, por su 𝐀𝐒𝐂𝐄𝐍𝐒𝐎 a primera división! 😮‍💨

Objetivo cumplido ✅ bienvenidos a la #LigaBetPlayDIMAYOR I-2025

#LaPasiónDeMillones",469.0,Twitter,29
What is the dividend yield on this fund ?,1.0,TikTok,9
Too much stress with stocks bro,2.0,TikTok,6
"wouldn't really call it a crash , maybe use the term ""falling "" crash would be like double digit % decline within 48 hours , unless you just using buzz words for algorithms",0.0,TikTok,33
Delivery hero.. wish I’d put kkkk in that 🤣,1.0,TikTok,9
"I made $82,000 in 7 days investing in trading @PAULWHEELERFX start your investment to make a change",0.0,TikTok,17
Why not vanguard?,1.0,TikTok,3
investing is longterm. Why do you look at your portfolio daily?,2.0,TikTok,11
do you not end up losing money from the fees?,0.0,TikTok,10
"My goal is to make good profits every 24 hours, that's why I continue to trade with. @ @THOMAS TRADES LLC",1.0,TikTok,21
"@OFFICIAL MOVINGCYBER ACCOUNT Es muy perfecto
Es el mejor hasta la fecha,....",1.0,TikTok,12
Why trading 212 and not Vanguard ?,0.0,TikTok,7
"My $300 turned into $11,500, Interested in crypto trading, but don't know how to trade, and you need trading guidance contact @Melissa Mariana",0.0,TikTok,23
"My $300 turned into $11,500, Interested in crypto trading, but don't know how to trade, and you need trading guidance contact @Melissa Mariana",0.0,TikTok,23
this ETF is Super Rubbish,2.0,TikTok,5
Theres no point looking at it everyday,3.0,TikTok,7
How much was your dist payment?,1.0,TikTok,6
Wow! Amazing 😂😂,0.0,TikTok,3
Now I confirmed what people says about @PAULWHEELERFX when it comes to making good profit for clients in trading. I’m so grateful.,0.0,TikTok,22
🥰🥰🥰,1.0,TikTok,1
😁😁😁🥰🥰🥰🥺,1.0,TikTok,1
😁,1.0,TikTok,1
😁,0.0,TikTok,1
😁,0.0,TikTok,1
ดีมอลดีสุด,260.0,TikTok,1
ไมโลค่ะเวลากินโอวัลตินแล้วปวดขี้ตลอดเลย,18.0,TikTok,1
ไม่เป็นไรกินทั้งคู่,1.0,TikTok,1
👁👄👁,0.0,TikTok,1
ชอบไมโลคับแต่ติดตรงหลอดกระดาษ,0.0,TikTok,1
